"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"NM_001305290.1" 145.913727527509 0.458032328480418 0.11618546948808 3.94225138908107 8.07203043199545e-05 0.00956400572225126
"NM_001305310.1" 59.8423979120154 -1.57087577826282 0.264433421928974 -5.9405341685014 2.84094834692385e-09 1.64630374023922e-06
"NM_001305333.1" 595.72866403987 1.67482164760634 0.156352745364795 10.7118147730552 8.95881565053216e-27 5.71070744827522e-23
"NM_001305339.1" 20.3262163592999 -1.09665323957931 0.267054390259342 -4.10647897798772 4.01736005004306e-05 0.00596519915005784
"NM_001305362.1" 319.626991211152 1.18981916538081 0.21105288193149 5.63754048033818 1.72496064475343e-08 8.20566353277331e-06
"NM_001305373.1" 213.693708937155 1.05964545167395 0.306402367712968 3.45834615960475 0.000543502571172344 0.0347144568104307
"NM_001308854.1" 1.77112589732955 -3.61629699308571 1.07795989962743 -3.35476022283908 0.000794338034253757 0.0449146947829981
"NM_001308861.1" 14.3051658735129 -0.823104598794169 0.244141731961453 -3.3714211502527 0.000747814421168666 0.0432565176615022
"NM_001308879.1" 70.7193968184283 -0.806903604109965 0.216733172647134 -3.72302769462843 0.000196847919924624 0.0172835727378447
"NM_001308913.1" 1513.8187270477 8.0449714547045 0.795192224246853 10.1170147410887 4.64363035228382e-24 2.11431123697128e-20
"NM_001308924.1" 247.810340886022 5.50943210212202 0.688894507955632 7.9974974956207 1.26973356665034e-15 2.12994464401472e-12
"XM_011413623.3" 27.2802595607624 -0.67303735488096 0.187617810828842 -3.58727858462729 0.000334147264440299 0.025161215910458
"XM_011413703.3" 321.347448555222 -1.09113732946096 0.2066067320076 -5.28122834555469 1.28320639106089e-07 4.59532068493177e-05
"XM_011413735.3" 6.3007324675163 4.01737653772807 1.19704470603611 3.35607894798783 0.000790559977292267 0.0448340348687885
"XM_011413737.3" 34.2005227601661 -1.36106707135748 0.26454807276311 -5.14487615480097 2.67697352704054e-07 8.79592786122022e-05
"XM_011413957.2" 175.921820131489 0.476591450609501 0.132498960886347 3.59694481693562 0.000321976756559187 0.0245503425479771
"XM_011413989.3" 11.4264959831911 -2.71737160976669 0.630406307430139 -4.31050828289471 1.6287972752162e-05 0.00298350728480982
"XM_011414589.3" 16.0436538254156 0.872914997516072 0.244238407008942 3.574028377462 0.000351530806690759 0.0254698743759847
"XM_011414951.3" 29.3204222675269 -0.667906387194629 0.180215848325756 -3.7061467867539 0.000210436367195542 0.0181543136783255
"XM_011415190.3" 15.7728077769741 -0.925306437148573 0.277224547904107 -3.33775073002784 0.000844594820360156 0.0466040234698228
"XM_011416606.3" 159.294647472432 1.05245998056351 0.22887660366238 4.59837293861636 4.25803276899719e-06 0.00100527422528503
"XM_011416726.3" 31.4489167141923 0.889285227085579 0.1543650170945 5.76092461766236 8.36543975775481e-09 4.23211580887558e-06
"XM_011416892.3" 17.5944297713054 0.951829721124996 0.266471416342379 3.57197681533702 0.000354296783165432 0.0256057756758473
"XM_011416960.3" 6.39243722381565 -1.30920619734378 0.389335912651404 -3.3626648731888 0.000771940140168279 0.0440274353993367
"XM_011417063.3" 6.20057264172571 6.28665479133601 1.45710077509035 4.31449553717119 1.59967765299227e-05 0.00296423989280056
"XM_011417064.3" 7.67204705560368 -4.48174250697469 1.06250458912895 -4.21809237609868 2.46377886056697e-05 0.00408987290854118
"XM_011417316.3" 27.1218165639274 -3.27108018319599 0.978431146805791 -3.34318893452527 0.000828214902807228 0.0459075919691686
"XM_011417317.3" 24.2311044644935 3.24999538889423 0.6805261798109 4.77570956902395 1.79074687578222e-06 0.000483683766312974
"XM_011417325.3" 20.2002418477155 -1.4056749755149 0.315310037282536 -4.4580724027359 8.26999707565449e-06 0.00175720897863507
"XM_011417799.3" 124.379143374078 -0.647837376517741 0.165117796022536 -3.92348609370561 8.72768054064761e-05 0.0100785737025913
"XM_011417830.3" 31.3021331972616 0.713159979923451 0.201578995757478 3.5378685028348 0.00040337088857126 0.0283802140409342
"XM_011417902.3" 10.5937436910116 1.30084434952548 0.276206680706395 4.7096773553724 2.48109236122261e-06 0.00063772077207167
"XM_011417904.3" 28.142448643327 0.620099741521561 0.154823888460648 4.00519420928491 6.19665487667492e-05 0.00774004165410276
"XM_011417908.2" 20.4986005686716 -0.661249886932961 0.174399093608054 -3.79159015825541 0.000149685788674548 0.0147349678736252
"XM_011418768.3" 167.671865045715 -0.802006883763107 0.206804060721105 -3.8781002702103 0.000105275328794229 0.0116101566758813
"XM_011418872.3" 63.8945100248181 0.753921928174529 0.188146364902455 4.00710334512921 6.14679716971934e-05 0.00771302044855491
"XM_011418954.3" 16.3636508837464 -1.12589102119202 0.259196811428952 -4.34376879478179 1.40058920315999e-05 0.00265711780256637
"XM_011419041.3" 50.1524457114525 -0.800089089400525 0.175704458781648 -4.55360720466869 5.27337786690749e-06 0.00122681094433632
"XM_011419098.3" 15.8494174668267 0.885247157496127 0.195388935472101 4.53069236165898 5.87906962216468e-06 0.00133841219284023
"XM_011419179.3" 53.1582095785975 0.902982211452874 0.139513811671993 6.4723499460817 9.64903272310184e-11 7.15195281280702e-08
"XM_011419181.3" 139.100481996323 0.501445832363996 0.131672522615198 3.80827998434745 0.000139936776676582 0.0142040284911975
"XM_011419576.3" 2916.66376035378 0.532658655931144 0.0893548819699281 5.96115896734559 2.50455166115761e-09 1.4782420471188e-06
"XM_011419645.3" 27.7299637961429 2.78382546511433 0.73809536695865 3.77163384263634 0.000162182126480594 0.0152931027668329
"XM_011419848.3" 2818.97990022202 -1.10763163922546 0.321979242149303 -3.44007157676287 0.000581560362242366 0.0361315630904263
"XM_011419981.3" 7.96062353542306 -3.16683783818273 0.945440683819235 -3.3495891306368 0.000809315124616219 0.0453111540596107
"XM_011420357.3" 27.5851911296517 1.1542525289493 0.17963482550996 6.42554986580428 1.31393682655631e-10 9.51768057636426e-08
"XM_011420371.3" 796.279059471729 4.38731929529344 0.56253853760768 7.79914441764558 6.23283029712221e-15 9.02967123772177e-12
"XM_011420372.3" 22.194919055135 2.89446535103751 0.766556241051976 3.77593344888213 0.000159409552645482 0.0151917733505726
"XM_011420610.3" 11.1946686247735 -3.1982130240559 0.837823537162561 -3.81728715200246 0.000134927101466886 0.0137392861915418
"XM_011420631.3" 19.5525381598568 1.62216228195287 0.474341150940625 3.41982195459133 0.000626621336604329 0.0381867595415931
"XM_011420662.3" 12.8311635536584 -0.837163487825151 0.250830773205951 -3.33756291991245 0.000845165837272765 0.0466040234698228
"XM_011420824.3" 10.7001437164755 2.7335902637835 0.592317894442268 4.61507290161725 3.92957356243517e-06 0.000941679463022059
"XM_011420913.3" 109.850426931545 0.667241536791953 0.194577785432627 3.42917633330238 0.000605416052751693 0.0371788447655144
"XM_011420959.3" 27.6158999325457 1.30427973517696 0.21082186708876 6.18664350708855 6.14587356946225e-10 3.99757719195716e-07
"XM_011420983.3" 31.3480669716257 -1.0301735860676 0.247217574968354 -4.16707261285719 3.08536239968617e-05 0.0048681520001385
"XM_011421012.3" 29.5603990386456 -0.712484863185599 0.175319939184695 -4.06391233363945 4.82569567645891e-05 0.00647886168330538
"XM_011421699.3" 5.19921541692875 2.04690872856207 0.572473759236029 3.57555031219891 0.00034949195243263 0.0254698743759847
"XM_011422329.3" 4.07731826513437 3.06711392037959 0.817894433405398 3.75001197600686 0.000176826125214627 0.0161484305525518
"XM_011422342.3" 75.3533660008981 -1.15863539263211 0.165806045017777 -6.98789596306869 2.79039175140567e-12 2.61574605590593e-09
"XM_011422632.3" 22.3642622208987 -1.56228389174533 0.381693783613511 -4.09302943567778 4.25773645598458e-05 0.00611272866329461
"XM_011422990.3" 339.214376499151 0.631227747957554 0.17952720357978 3.51605625983609 0.000438008159032885 0.0302824209212497
"XM_011423572.3" 32.4060551267477 0.733443681023549 0.187583790605096 3.90995234000578 9.23143334536335e-05 0.0105456718130258
"XM_011424137.3" 18.2937483414135 0.727787155065587 0.171685541866222 4.239070728697 2.2444694122844e-05 0.00378495921208087
"XM_011424142.3" 43.3313119989511 -1.01315219118387 0.237545714741261 -4.26508300639063 1.9982789688898e-05 0.00346200388582134
"XM_011424173.3" 110.309484603733 0.781144017657389 0.196306910806138 3.97919774932837 6.91482084467646e-05 0.00850923436144896
"XM_011424596.3" 20.3630693053611 -0.621631330424377 0.171247484266478 -3.63001729974063 0.000283402224784882 0.022413388854451
"XM_011424712.3" 148.959750110254 -0.744505314311165 0.136563748625991 -5.45170531566287 4.98890780588845e-08 2.06501908557502e-05
"XM_011425176.3" 25.6428136549666 -1.04547632430034 0.202672907823975 -5.15844142922326 2.49013978685202e-07 8.43363994163403e-05
"XM_011425181.3" 105.697687474884 -0.512686427422141 0.150731402817631 -3.40132459353833 0.00067060149294409 0.0399503005291851
"XM_011425228.3" 189.011740577459 -0.638304671537547 0.1663118681543 -3.83799832580404 0.000124041327735469 0.0128645573637096
"XM_011425478.3" 58.0243194013696 -0.704696756442745 0.129539644841442 -5.44000840287391 5.32780582378514e-08 2.10346991532388e-05
"XM_011425483.3" 292.452299814382 -1.13587520698887 0.231060783029773 -4.91591516351134 8.83686623230121e-07 0.000256044182323549
"XM_011425751.3" 136.811339493089 -0.384499366302499 0.105637434027106 -3.63980221446725 0.000272847537423869 0.0219047776140392
"XM_011425772.3" 27.8721809056041 -0.624623126341404 0.162770370796471 -3.83744979682104 0.000124318639182435 0.0128645573637096
"XM_011425989.3" 32.1442227394995 1.19984947665004 0.238978706112317 5.02073802377241 5.14733228164885e-07 0.00015476959856671
"XM_011426213.3" 6.72548550292684 1.52579281134826 0.373606728919728 4.0839543114227 4.42757397566531e-05 0.00621993466306705
"XM_011426240.3" 70.113585152614 0.656601931088072 0.160864714668891 4.08170264336439 4.47069732228633e-05 0.00621993466306705
"XM_011426321.3" 4.37701346501495 -2.01500897838379 0.546640795810136 -3.68616648049017 0.000227657455472422 0.0193490624555121
"XM_011426616.3" 6.91543911288599 -1.13032342820753 0.326700129798013 -3.45981934230137 0.000540537908254229 0.0346640326194744
"XM_011426647.3" 31.7833873365687 -0.442257899023283 0.129823164612545 -3.40661776612205 0.000657731683858575 0.0395532532602651
